artist_name,artist_id,popularity,artist_followers,genres,image
João Mineiro & Marciano,7DyHP5H86MOuoReXuEzHYd,56,990554,"['sertanejo tradicional', 'sertanejo', 'brega']",https://i.scdn.co/image/ab67616d0000b27361aa641e26887dfbbd476734
Miguel Mateos - Zas,3YG18nhGaJkR1F6VpcnSG6,55,322325,"['rock en español', 'latin rock', 'argentine rock']",https://i.scdn.co/image/ab67616d0000b273f3ea92164c4e64c1d27a57f4
Les Frères Dejean,3M0bBatvtXInH6zyRwp0wr,14,7406,['zouk'],https://i.scdn.co/image/ab67616d0000b2736f6d85a1755f5e8169248654
Don Moen,2JGLjTHV2t8u8wxmLaiFfe,61,1057764,"['worship', 'gospel', 'christian']",https://i.scdn.co/image/ab6761610000e5eb4e83bf7a97c6d45c5a35fb89
Šemsa Suljaković,4HbKJGp8Vk5cK4AYZULoH9,39,75927,[],https://i.scdn.co/image/ab67616d0000b273c508aaa375053ef6ab02dff5
Meli'sa Morgan,2YT6FujbjJP3ohD51eOZIV,37,157332,"['quiet storm', 'post-disco']",https://i.scdn.co/image/ab6761610000e5eb86d713f67f7d973e8adec96c
Glass Tiger,53RaPTbZOx2mBoZD6LLWIv,41,154385,[],https://i.scdn.co/image/ab6761610000e5eb3129a54dd788d59c5a28cbbe
Crime & the City Solution,1JHNDcYDgecLVApixUMQY2,22,21862,"['post-punk', 'deathrock']",https://i.scdn.co/image/ab6761610000e5eb7f1665d32b7b15b4e23b53ae
Cliff Turner,6AwbbhVt3NSnFyOYDfN9BI,24,2524,"['italo disco', 'italo dance', 'hi-nrg']",https://i.scdn.co/image/ab67616d0000b2733d77e8888915e8d998177f04
Giora Feidman,6YJnewrSxxoK4QIRgHp9oz,31,20852,[],https://i.scdn.co/image/ab6761610000e5eb17b463d5b8b985adc50d4e2f
Minako Honda,6ToPfbLRY3UhRHWu1ZBgbi,37,57541,"['city pop', 'kayokyoku', 'j-pop']",https://i.scdn.co/image/ab67616d0000b27301ff3ffa48f3921ed0883535
Joe Satriani,2yzxX2DI9LFK8VFTyW2zZ8,51,675894,[],https://i.scdn.co/image/ab6761610000e5eb176b2cc366690278e869d968
Jermaine Stewart,7FAkzV0YOw0EIXFhmY4RE3,42,28901,[],https://i.scdn.co/image/968788ceede15fda206e610196917138a3d7be93
Tango Argentino,23kLEcjsxyvzI3Djc9gK0W,20,8601,['tango'],https://i.scdn.co/image/ab67616d0000b2732e981da31149bd1374791d36
Christopher Parkening,2e3OImB8yCNVk1SppFne96,32,10774,[],https://i.scdn.co/image/0c5856c9b3f75a564d7aaa739ed141d3f4e9817b
Xalam,6j41pJHce9Wt4KKYoQu5ej,15,7850,[],https://i.scdn.co/image/ab67616d0000b273175b464b74f5958b2c753ed3
Najee,41F8cUV8LJGVDPNnj0ito3,44,177953,"['smooth jazz', 'jazz', 'cool jazz']",https://i.scdn.co/image/935d55001e1c623fd62f0293b323162f6e84b049
Didier Barbelivien,0t85REHE5k1LBHLDongFNq,36,63354,"['chanson', 'variété française']",https://i.scdn.co/image/ab6761610000e5eb76a9877e2b6871de02c7b214
Ethiopian,1V1N1ePiZtGNg3qgAMEEpa,17,3403,"['ethiopian jazz', 'roots reggae', 'reggae']",https://i.scdn.co/image/ab67616d0000b273954dd415d31ea9e5db5603ed
Bernard Oattes,2iz7qVBbQOEcymiShBj86p,12,225,['album rock'],https://i.scdn.co/image/ab67616d0000b273ecb246836d42e405221f0895
La Familia André,4dH8m3iCVtDv2jdsBBK9Uc,38,23329,"['merengue', 'salsa', 'salsa romantica', 'música tropical']",https://i.scdn.co/image/ab67616d0000b2736cf41ae9bdf60af2fe97055a
Tijeritas,2wAaSz0RQhjIYlNbP7rtes,39,69146,"['flamenco', 'flamenco pop']",https://i.scdn.co/image/ab6761610000e5eb70b09918e68d5a8e8d58225f
It's Immaterial,62LaH15bE6s0rsq4SbxftC,22,8058,['synthpop'],https://i.scdn.co/image/35260d6471bfb1a5f0c1098a50f644707b8974eb
Les Fils De Joie,64yxN25i8WqtQhvEfsg3yB,9,774,"['cold wave', 'french pop']",https://i.scdn.co/image/ab6761610000e5eba34873096d460f68ffb8b729
Randy,50FNmD8Gjs4wGQ67upKX9b,27,8720,"['speed metal', 'heavy metal']",https://i.scdn.co/image/ab67616d0000b273d85441b7ef55283ad115af45
The Blow Monkeys,06tPmk0aHzCFK0T96YzXnN,39,79495,[],https://i.scdn.co/image/ab6761610000e5eb3b13b1aed0018bcfb645170c
Demented Are Go,7fvToIpjDfwtLhAoZdVF5W,29,52890,"['psychobilly', 'rockabilly']",https://i.scdn.co/image/795c3d72abb2b6a4607cbbe84b41387066362f99
GIT,21o0KNjooi1XjygW6V70NM,54,293825,"['latin rock', 'argentine rock', 'rock en español']",https://i.scdn.co/image/ab67616d0000b2733c89ec2105d2752abb686bda
Shop Assistants,3uHLyTtYMnhAWxfPy6VjNm,24,4474,"['jangle pop', 'indie pop']",https://i.scdn.co/image/ab67616d0000b273326188e8d043f8408bde137b
Les Wampas,2nsGWZA0LtO7istBNsyNTE,37,80714,['chanson'],https://i.scdn.co/image/ab6761610000e5ebd49db13e499f02674a1ee558
Zeca Pagodinho,3qZ2n5keOAat1SoF6bHwmb,65,1924275,"['samba', 'pagode']",https://i.scdn.co/image/ab6761610000e5ebba8ad8a2315ed9148c7b1cc7
Muriel Dacq,5hqvbA1LcyFLRhTQGZQzKP,22,1488,"['italo disco', 'hi-nrg']",https://i.scdn.co/image/ab6761610000e5eb90e14b7525f3bfb8ee584787
Herb Ernst,5usACY4EfpaJ4VVFvSgMX5,32,3825,['new age'],https://i.scdn.co/image/ab6761610000e5eb873bdf190fe769bb01d6371c
Lyle Mays,3yjmQDYGp9XYnFwptDvYc4,40,46414,"['jazz fusion', 'jazz']",https://i.scdn.co/image/72eabe43c01755a827f557fee456527007338c3e
Vilain Pingouin,7lS2jO7gRXSOtMYlhfjtbi,30,21187,[],https://i.scdn.co/image/ab6761610000e5ebefcc6d8df2c7071357cfc766
Cro-Mags,5WCrzTQZ6S6EgebqI57Ilg,35,113713,"['hardcore punk', 'hardcore', 'punk']",https://i.scdn.co/image/ab6761610000e5ebeb8648f4a98c7fc0ee39940b
Son Palenque,3VyjbWEHPjc9JEXsk6Tk2w,22,9091,"['latin afrobeat', 'champeta', 'afrobeat']",https://i.scdn.co/image/ab67616d0000b27334b15905ae3d29ad62b07ed7
Blonker,6AoEcQZyIjyx0chcgx3V7F,23,2689,['krautrock'],https://i.scdn.co/image/ab67616d0000b2738df52703e772f16aaa76630f
Zohra,0FYxyNHWzwS6ABl0LBUpma,19,1670,"['moroccan chaabi', 'raï', 'gnawa']",https://i.scdn.co/image/ab67616d0000b27307f0319f1967b96d28aae422
Benjamin Orr,6FV7vG3YdZqITxCEbUK98Y,35,22263,['album rock'],https://i.scdn.co/image/59837220dc97a4928c5532d8a34e54e47cb25358
Idir,73LjFn4z6WTV7MevyPxrRc,42,142605,"['raï', 'algerian chaabi', 'gnawa']",https://i.scdn.co/image/bb464707035194626e96f9fc3eaa80f4e2b5d746
Richard Huet,2dwJmbxGjplbtVtLXMnnjk,20,1156,[],https://i.scdn.co/image/ab67616d0000b273fd17c3fe31e6f50dddb27504
The Edge,1X8wFHJFucBUmBc7spQ4jP,43,12534,[],https://i.scdn.co/image/ab6761610000e5eb76a21cc74294052d1448e346
Al Bano,2gpELJDuhOQi1DPcI0VFvw,49,151822,"['italo dance', 'schlager']",https://i.scdn.co/image/ab6761610000e5eb5d8a34dcd4bfd9eb05669088
Багровый Фантомас,7F8W70GFArcynUS88aJseI,17,6670,[],https://i.scdn.co/image/ab6761610000e5ebe18bece48f0d99465cd9ce12
Deejay Sven,4wGVaK4Eu1zmWzMQiCNPbe,12,251,[],https://i.scdn.co/image/ab67616d0000b273619c0c42f0c95c7a39af0870
Oran Juice Jones,1xcuvl9Q3S7Q3b2b0dTJca,32,12693,['new jack swing'],https://i.scdn.co/image/5b2cbef5f436863c13a003f71f1959c5d620d377
Redskins,585ySmrdrD0l8s3It2aAJO,19,7079,[],https://i.scdn.co/image/ab6761610000e5ebcae1a94cdd0649dba239a369
Roxette,2SHhfs4BiDxGQ3oxqf0UHY,71,2493784,[],https://i.scdn.co/image/ab6761610000e5eb347ca7e9f41f3ff8e2b19034
Fancy,0CZzh950BDSsosMF5Lft5K,46,114515,"['italo disco', 'italo dance', 'hi-nrg']",https://i.scdn.co/image/ec3898773316c20e5ade3f7351fec18aec4da207
Paulo Gonzo,0YSFc6ZjqSYIZnHQGBzBcF,38,71810,['fado'],https://i.scdn.co/image/ab6761610000e5eb419a91c44615738317695474
Youth Of Today,0DbBwI2dpYty5Tl7bdSIjL,28,61752,"['hardcore punk', 'hardcore', 'punk']",https://i.scdn.co/image/ab6761610000e5ebfac01e956a43d6fb924f4093
They Might Be Giants,6zB02lwP6L6ZH32nggQiJT,56,476257,[],https://i.scdn.co/image/ab6761610000e5eb58a23d8012a3ae72d73e9d10
Rumillajta,6Y2Lacqni5uPW6SROD6Jlx,26,9213,"['latin folk', 'huayno']",https://i.scdn.co/image/ab67616d0000b27326b870551902e77ee1712ef0
David Foster,0SgQK24WzZf2pXBXYqHJYF,50,107637,['christmas'],https://i.scdn.co/image/ab6772690000c46ca182ac0198083642963c7eb6
Nuclear Assault,2iu7W76DMacXn6hzAqmJJU,34,212708,"['thrash metal', 'speed metal', 'groove metal', 'metal']",https://i.scdn.co/image/ab67616d0000b273124767f618f8b76ab030388c
New Kids On The Block,55qiaow2sDYtjqu1mwRua6,54,843078,[],https://i.scdn.co/image/ab6761610000e5ebafbfd2419f09f43d625c2a3e
Ana Gabriel,41ESHLayJ5sDKjAOv6cMhe,69,4899345,"['mariachi', 'ranchera']",https://i.scdn.co/image/ab6761610000e5eba67b35ef27036fa201985e93
Jovelina Perola Negra,7AicXtLi5qHsZLArE6V9EP,42,85529,"['samba', 'pagode']",https://i.scdn.co/image/ab67616d0000b27374a165c73fab2e701b146936
Fábio Jr.,60iOwdF3A0p4pAwgUXMaWU,54,849120,"['mpb', 'brega', 'brazilian pop']",https://i.scdn.co/image/ab6761610000e5eb22346208dbf7c5792bae3008
Van Stephenson,0ndwxW5uCztT6XuWhKYQy4,20,3325,"['album rock', 'arena rock']",https://i.scdn.co/image/ab6761610000e5eb5144d8349c9b0901598f8797
16 Bit,3d4s7eLnN9yIBc9W96WwvB,19,5289,"['new beat', 'synthpop', 'ebm', 'acid house', 'italo disco']",https://i.scdn.co/image/ab67616d0000b273cde08a7ae72a502e62a902a2
Timex Social Club,1C0HVpji7xDIdGbnsdUwCt,30,9910,['new jack swing'],https://i.scdn.co/image/ab6761610000e5eb60b1b5234dcae63d91fd4a03
Stephanie,4YEbWsceaQqgeK1NvGkkfb,3,105,['italo disco'],https://i.scdn.co/image/ab67616d0000b27320408470579e3f2e0f1805d1
Sepultura,6JW8wliOEwaDZ231ZY7cf4,59,2131480,"['thrash metal', 'groove metal', 'metal', 'death metal', 'nu metal', 'heavy metal', 'speed metal', 'alternative metal']",https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3
Club Nouveau,4kEAjV4pCBOkoowYYQydvO,41,186155,['new jack swing'],https://i.scdn.co/image/004fed777b5776ca2f150c8a96477cf99131ab1b
Princess,3SOJzMmtT76sVGfic3AW8g,27,4708,[],https://i.scdn.co/image/e04421d01e83f6e7797babe57a01a5f2271d7f3a
The Bolshoi,30m0NFP0tHVmxcsUCvEN3K,34,50733,"['new wave', 'deathrock', 'post-punk']",https://i.scdn.co/image/a406edbf94bb2182f17c2bc0c3bde7a1bc03c5b9
Virginia Astley,0Cc6v6tsUT1FktqPQYXME3,19,8229,"['baroque pop', 'dream pop']",https://i.scdn.co/image/fbe833e3f44cf6eb6277913cd005fe94a8f9edd4
Blossom Child,4g4Y5Omz8kavxHkOzBSaPP,6,90,['italo disco'],https://i.scdn.co/image/ab6761610000e5eb6335a3692803cb09487d3857
The Smithereens,06KgaEpSluofkcChSo7TNr,37,101606,"['power pop', 'jangle pop', 'new wave']",https://i.scdn.co/image/ab6761610000e5eb5bc7af42dd5295c67cd71f4e
Daydream,5KMWmklkRKSMoII17eMPCs,15,936,"['italo disco', 'hi-nrg', 'indorock', 'italo dance', 'happy hardcore', 'melodic techno']",https://i.scdn.co/image/ab6761610000e5ebb2b32bd1e1fc64ef33e2e250
Jorge Aragão,2cAooeeHKk2UvzUgIxpS0y,62,983158,"['samba', 'pagode']",https://i.scdn.co/image/ab6761610000e5eb376697287d9789c873995845
Torment,004doir44hYoExebz5I2Qj,18,6185,"['psychobilly', 'rockabilly']",https://i.scdn.co/image/ab67616d0000b2732e49eda58f4c4441c686c0da
Branford Marsalis,1gPY6jETlC02stpXOUmSBH,36,62111,"['jazz', 'vocal jazz', 'smooth soul']",https://i.scdn.co/image/a65739f6e84ce6a5bfafac9bd2da46e92ec2e7eb
Jimmy Nail,5JmiJ0uN4rutaRsDfBUPHl,35,20443,[],https://i.scdn.co/image/db1a6aad9235ad3088b62056bc66dae5506e353d
The Woodentops,6An62UauVVUH7OCxt5bnZu,17,11016,['jangle pop'],https://i.scdn.co/image/ab6761610000e5eb7b629e60a6e782d9c5c96d7c
Eiji Kitamura,3ObcIjZXcEvPEGqSJxI8KM,25,4887,[],https://i.scdn.co/image/ab67616d0000b273a3eafde103560a2a7f4a6a37
Country Joe McDonald,4fsh5BPGWt8oGFUwQ6msCk,22,21610,[],https://i.scdn.co/image/3bf2f09a1d816e0e5767d8292767f0ca14dc9f47
Nanci Griffith,5CAiy5rDr3LaSoGtJOq6A0,42,105394,"['folk', 'americana', 'singer-songwriter']",https://i.scdn.co/image/ab6761610000e5ebacf26d6a723426abdc402536
The Angelic Gospel Singers,4t0dmsi0jlfT7Usb9q4Ygy,20,5825,['gospel'],https://i.scdn.co/image/b5269552c77351e36c8ab1bec1a8f4855579dcbe
Joanna,3TbM7sfQ1oDiZVGScaKr02,39,40569,"['mpb', 'brega', 'seresta']",https://i.scdn.co/image/ab6761610000e5ebbaa5506221c06af6dea0c9f8
Sally Yeh,7Bx0SBZoIX73eywmBcdqFb,47,134294,"['cantopop', 'mandopop', 'c-pop']",https://i.scdn.co/image/ab6761610000e5eb5307b285a3725d8c50a50036
Mike Stern,3zX0EMvB00JzxnRi5EIICP,33,80877,"['jazz fusion', 'jazz']",https://i.scdn.co/image/ab6761610000e5ebed0ff5eb0239ff98b4308d93
Halid Bešlić,4F0b9Cx0VIVVOLFgehonr6,48,150651,[],https://i.scdn.co/image/ab67616d0000b273b1467af8d992b33c5334945f
Pepe Kalle,6zK5u6YhHezhkI3QY485yV,35,33840,"['rhumba', 'champeta', 'azonto']",https://i.scdn.co/image/ab67616d0000b273ffc71af33c4264cc5d1339aa
Rubby Pérez,2uYEU8bUQQ77Bk9HJJwxqx,43,164087,"['merengue', 'bachata']",https://i.scdn.co/image/ab6761610000e5eb7c7e346cae7a0f2db41aeea0
Psyche,1OpyZDaOsvR1SAYU4RXB5y,27,15067,"['ebm', 'cold wave', 'synthpop', 'darkwave', 'industrial', 'deathrock']",https://i.scdn.co/image/ab6761610000e5eb09510d18be0164ba470d6e8f
M & G,6Btez2XSYafSPd6FHi1oEe,13,596,"['italo disco', 'italo dance', 'hi-nrg']",https://i.scdn.co/image/ab67616d0000b2732120b97dd7fcbaa83569eedd
Eleven Pond,4VCsAaq5iupGwoL62VJqft,21,15514,"['cold wave', 'darkwave', 'post-punk', 'synthpop', 'new wave']",https://i.scdn.co/image/ab67616d0000b273c558d317d4243c823b530ca4
Preface,0AATBVLZPmh2QKRRzfUGSf,5,236,[],https://i.scdn.co/image/ab67616d0000b273dbc45ce7785b795db2bd62e9
Yoko Oginome,6yqXW1ZKNeDm04DguLHoJk,41,97726,"['city pop', 'kayokyoku', 'j-pop', 'enka']",https://i.scdn.co/image/ab6761610000e5eb3a05c6cedf12b8df9d3eb76b
Vinnie Moore,2plmfvGgldxCpZF0vLt3o4,29,82095,['neoclassical'],https://i.scdn.co/image/ab67616d0000b273948855af4c3f2d2b8934af98
André Campra,0PqPknmYIYTP8QwfAJ76e3,25,2799,['requiem'],https://i.scdn.co/image/521a69ef8fcda4bfb719b263931e497288e60033
Bird Thongchai,1UYjFeWiTTiOfDRYvUmJul,50,981063,"['thai pop', 'thai rock', 'phleng phuea chiwit', 't-pop']",https://i.scdn.co/image/ab6761610000e5eb4c7a2a933bebc8a7f135efc2
King Diamond,5i0ph60TnwTlIGrOZAmcZa,45,508359,"['heavy metal', 'metal', 'speed metal']",https://i.scdn.co/image/ab6761610000e5eb88335c2a97302c880d42a134
Zenit,47G42tN4Rvm0g2RdBzmCSx,14,714,[],https://i.scdn.co/image/ab6761610000e5eb67dcc96d598742ffbed8b181
Saint Vitus,64yj4wx5kNH3NTUW0ghyxn,27,80544,"['doom metal', 'sludge metal', 'stoner rock']",https://i.scdn.co/image/758296df918c432a940548a2b3e2f204af8f3b77
Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,61,910855,[],https://i.scdn.co/image/ab6761610000e5eb5b8aa1f522a5ac2df6972bcd
Baldin Bada,4gnv3AL4ZArNshih9pmAWP,16,5778,['ska punk'],https://i.scdn.co/image/ab67616d0000b2738e9fe6c07408b3a902829364
Roland Kovac Rhythm & Strings,5Uf62D8i84n1XpQZSmub9z,18,44,[],https://i.scdn.co/image/ab67616d0000b27305bf0ffc49845c51adffbcf2
Lorenzo Antonio,4oYvz8seCf2B2JEyB0GIX4,49,99443,[],https://i.scdn.co/image/ab6761610000e5eb28ed18b006bfbbc6e7efdee5
Los Toreros Muertos,6o3v1RDHCgICZ7I4y1BtJI,45,231484,"['rock en español', 'latin rock']",https://i.scdn.co/image/ab67616d0000b27308bb88b4ff76421e4e6405e1
Holly Dunn,5RkW6o1M8sDx2FzeAEoNbH,34,125150,[],https://i.scdn.co/image/362e412b187753d19dd985b3dfbe4a28a2f579ff
Marshall Jefferson,2Di8r9df6xjyj6CVOqbGVz,49,37468,"['chicago house', 'acid house', 'house', 'piano house']",https://i.scdn.co/image/ab6761610000e5eb3134a7107ee71716b7ea61d5
P4f,755lcKk4wzMvkDeBqYvcD4,13,541,"['italo disco', 'italo dance', 'hi-nrg']",https://i.scdn.co/image/ab67616d0000b2732bb97fd4e300c84b55d9102f
Alfonso X El Sabio,0QU55IdOPz8w9ZKjvCKyxH,30,6423,['medieval'],https://i.scdn.co/image/e52e362c221634321c207e04ea70deecee77a8c8
Heinz Rudolf Kunze,77DQHftPzPyCoqSDjdHDxJ,47,140619,"['neue deutsche welle', 'schlager', 'german pop', 'schlagerparty']",https://i.scdn.co/image/ab6761610000e5eb6d20059350299f741af48c04
Andrzej Rybinski,48kkLmNVBdHRlX9xd5SIl0,36,13317,['disco polo'],https://i.scdn.co/image/ab67616d0000b273d64be1ef4900f42549362e2e
Gabinete Caligari,112QHbB1xApqwVJR6n20xy,43,152938,[],https://i.scdn.co/image/2c9ca286db92f5aa5dd8569f8b18d018e78aca72
Arno,0pJz4IBnZkfgJFTrqBl3ZQ,39,49344,['chanson'],https://i.scdn.co/image/ab6761610000e5eb8c39128b26da90c4fd34331f
BOØWY,0pr3ep0knQaPHEZ2X8niA0,53,571118,"['kayokyoku', 'j-pop', 'j-rock', 'visual kei']",https://i.scdn.co/image/ab6761610000e5eb20640f2f6dfa188d77200639
Hanni und Nanni,3iiABQlNuezpR3DcrlyPoA,60,51527,[],https://i.scdn.co/image/ab6761610000e5ebde4ea8a64a4bdf486bb1f58c
Timbuk 3,1NdZSjGpm3jktmGbvkLadW,28,9341,[],https://i.scdn.co/image/bc005ee321ee4d54cbd982bd0c0163bf316d8ecf
Quim Barreiros,2oWYReGFzdcjvgUC5aizxv,40,64280,['traditional music'],https://i.scdn.co/image/ab6761610000e5eb738e7fb70b541f71a1342883
Naoya Matsuoka,56kd1pn8Gw0o1Tc7uKJizF,26,11273,"['jazz fusion', 'city pop']",https://i.scdn.co/image/ab67616d0000b2739438ce86b94c74094a3d3c31
Les Echos du Pays d\'Auge,0W2y2oYnp7HKmB1yJlED5I,2,33,[],https://i.scdn.co/image/ab67616d0000b273869a25e704cab489a3acba0c
Mr. B,0P5frht0A8pd2wsVtc2kMK,15,448,"['boogie-woogie', 'blues']",https://i.scdn.co/image/ab67616d0000b27318364851140cff5f490fa765
Turk Murphy,4h2o94HOvvR0FMjxpfvsDM,17,2334,['ragtime'],https://i.scdn.co/image/ab67616d0000b2736db09bebba50970acea9b6fb
Bill Bruford,1359ogdBoLfQGxKfUDfWaz,23,45508,"['jazz fusion', 'progressive rock', 'symphonic rock']",https://i.scdn.co/image/ab6761610000e5ebdd70e1e32a8876838dc472b6
Ministry,1DXylZlWbVvlckNqwvjTEt,49,552139,"['industrial', 'industrial metal', 'industrial rock', 'ebm', 'darkwave', 'nu metal']",https://i.scdn.co/image/ab6761610000e5eba6c17a36dc51a24feec25a48
Les Thugs,4vQYIaFxrYwC0Z8dkA4yER,15,5800,['noise rock'],https://i.scdn.co/image/19e84e2ea1605ca533b0523b569a8b1b470afcd3
Kim Hyunshik,5tYHIUOTcoDw6xMUkLEtzv,30,38473,"['k-ballad', 'k-rock']",https://i.scdn.co/image/ab67616d0000b273062b3db5c15b62f0e3c2851d
B.V.S.M.P.,5bA1TGkZ4mXFNfP0BxAsIH,22,1388,"['funk melody', 'miami bass']",https://i.scdn.co/image/ab67616d0000b273d05d5db43e770413fba246f5
David & David,5QKYeEDsNp6ScBnkGdfrx9,27,9009,[],https://i.scdn.co/image/5780a9dc4e76a4bed38726da55c3af571e683dc3
fIREHOSE,6MIbrfpc9aH6gsEl2yep68,27,42431,['post-punk'],https://i.scdn.co/image/209a09f6f86465a655a6cc014d348376ce9a873c
Agnes Baltsa,2amF56vDuTTbZJQsqUgbuC,34,7044,"['opera', 'requiem', 'classical']",https://i.scdn.co/image/ab67616d0000b27322070c61a7616392f04f070f
Gang Green,4gfM529Pq1Qxrc40MfJmge,27,54532,"['hardcore punk', 'punk', 'skate punk', 'hardcore']",https://i.scdn.co/image/ab6772690000c46ce710381b1d7bb70353712bf4
Emmanuel,2DmYtFBKcxb3ajwWWgA576,69,3151444,['latin pop'],https://i.scdn.co/image/ab6761610000e5eb128b34791dda79758d039ee9
Flotsam & Jetsam,1ApBh0VSoxRjjT3kFQZrpz,34,114727,"['thrash metal', 'speed metal', 'metal', 'heavy metal', 'groove metal']",https://i.scdn.co/image/ab6761610000e5eb2c3ca4da8f0259b1c7c8194c
Great White,6ZPbX2Lxd40e2UVkXpyxvI,47,972008,"['glam metal', 'glam rock', 'hard rock']",https://i.scdn.co/image/ab6761610000e5ebdd19fda1803fa86d7f506e5b
Cally Kwong,0Dx75BcGd0qLi7y1kqRlad,37,30190,"['cantopop', 'mandopop']",https://i.scdn.co/image/ab67616d0000b27355bd3dd6c664a7ae11248e92
Hunters & Collectors,7udwYystFcvYziV36ZIwuh,50,268743,[],https://i.scdn.co/image/3a1c3a9e7555436c344c4be2215eca3ba6261f81
Isabelle Antena,4EuW5xabgZbQPLvJI9ksgZ,36,10004,['french jazz'],https://i.scdn.co/image/ab6761610000e5ebab2230b4fc283095b9559c4c
Tony MacAlpine,5gB57Ct8qLWAo6dlTjp5QI,31,66294,"['neoclassical', 'jazz fusion', 'progressive metal']",https://i.scdn.co/image/ab6761610000e5ebe832f5731cf94e57a2083598
Save Europe,3m8Ih9QM7tiIRIPcMGkJ8t,13,734,[],https://i.scdn.co/image/ab67616d0000b27311775a95d233ac6331b96c3b
Stryper,6lE1ly8K8H7u8k2ej2plvv,44,175741,"['christian rock', 'glam metal', 'glam rock']",https://i.scdn.co/image/ab6761610000e5eb3868a568a8269da2bbd93c0c
Racer X,6C3ixObG7tE7jeO69rehvs,34,96963,"['neoclassical', 'speed metal']",https://i.scdn.co/image/ab67616d0000b2735df736e55549535b6229ddd6
Mile Kitic,2OhGtVGxKAJJuc7bEKB7wH,49,201305,['folk pop'],https://i.scdn.co/image/ab6761610000e5eb6b2a6754d5da0d4ff9b9c08b
P.E.P.E.,5Hy4piwHqiPaqateMRwnrK,15,2246,['italo disco'],https://i.scdn.co/image/ab67616d0000b273766001ba0554b11dd251a325
Кофе,6F5hxnXZmLgmJufY1W491C,13,1832,"['sovietwave', 'cold wave', 'post-punk']",https://i.scdn.co/image/ab6761610000e5eb9274a3a6f148836feecbf339
Spacemen 3,1ZOlVrZ2MtNSY9LcFYklDB,34,83840,"['space rock', 'shoegaze', 'dream pop', 'psychedelic rock']",https://i.scdn.co/image/7a7db22c3027ec93fd57cb02ba4c4b84204fe0fb
Xuxa,4DOlsUBpxw706SXx05Xoi2,56,190620,"['lullaby', ""children's music""]",https://i.scdn.co/image/ab6761610000e5eb53aff64abf5c55b4d7d9da3f
Mirage,2OcQ99wRBq4dRj9bwb6KZ2,41,63405,['sovietwave'],https://i.scdn.co/image/ab6761610000e5ebe3fc80614bf76832af61cb75
Micro,0QAE7vtf7znl9nN6822bM5,37,111256,"['thai rock', 'phleng phuea chiwit', 'thai pop', 'luk thung']",https://i.scdn.co/image/ab67616d0000b273492f187bb4109ec1aa81e996
Love & Money,0rWZGN2Zuv77euApjvZgkI,28,15136,[],https://i.scdn.co/image/4e1e6388839dfe351e5d4570ca0b911b7b632443
Margalit Tzan'ani,2l6M7GaS9x3rZOX6nDX3CM,37,15477,['mizrahi'],https://i.scdn.co/image/ab6761610000e5ebf914798e590f5b059d76816a
Sergio Vargas,4EzD52bDFGZTEeEucKHtDs,54,578208,"['merengue', 'salsa', 'música tropical']",https://i.scdn.co/image/ab6761610000e5eb27e6a2eaa83d01d463a360a8
Ric Ocasek,1iTrwmoisuv7HbdY5tTVUt,29,31697,[],https://i.scdn.co/image/8c62b6e4e4a87f08e0249090813d17fab7d5ff81
Jacky Cheung,1Hu58yHg2CXNfDhlPd7Tdd,59,2039899,"['cantopop', 'mandopop', 'c-pop', 'taiwanese pop']",https://i.scdn.co/image/ab6761610000e5ebf1496a59885e3470c2644879
Uniform Choice,6qpyWv3OuPK3kVXWPRipWy,17,17638,"['hardcore punk', 'hardcore', 'punk']",https://i.scdn.co/image/ab67616d0000b2734b45287d994f3f706b1ddf94
Atmani,4qZTZv2hK7wjKhIGCBCddS,6,667,[],https://i.scdn.co/image/ab67616d0000b273e6d1d4f04f43b9342b096643
Priscilla Chan,5SLOTZhruJRRGgIRtTSPc5,49,223674,"['cantopop', 'c-pop', 'mandopop']",https://i.scdn.co/image/ab6761610000e5eb742b83fba360c7d329f3b439
Bodeans,2D2qwEatKbBSKhBCfP6lyn,36,43769,['roots rock'],https://i.scdn.co/image/ab6761610000e5eb7274fa9a6e6dcd96fcdb9796
Reba McEntire,02rd0anEWfMtF7iMku9uor,59,2140147,['country'],https://i.scdn.co/image/ab6761610000e5eb8bab6027e023572527f6ed97
FM,3BxngwxP94n0itZ8q1hwf9,28,25619,"['album rock', 'arena rock', 'hard rock', 'glam metal']",https://i.scdn.co/image/ab6761610000e5ebd77c270c44dc48ad0091f41a
Jeff Tyzik,6B42Eg40dUN421zLzCrzlh,19,684,[],https://i.scdn.co/image/ab67616d0000b273256190c59bd4065fa7b68f0e
The Rippingtons,6hjqP9annof75B2TNBE0rO,41,73153,"['smooth jazz', 'jazz fusion', 'jazz', 'cool jazz']",https://i.scdn.co/image/ab6761610000e5ebad710da54b14f5edd6089639
אוצר ניגוני חב״ד,5xUnNfhv4fMDghaCnJV32t,14,1542,[],https://i.scdn.co/image/ab6761610000e5eb07ab85033a170dd6a38e6ee5
Jonathan Butler,5gl2M2G5Dn5XTEW30iMMoD,43,61550,"['smooth jazz', 'gospel']",https://i.scdn.co/image/ab6761610000e5ebb1dc2adf3cb48f014331d9a0
