année,semaine,rang,artiste,titre,id_spotify
2015,10,17,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,10,18,Taylor Swift,Blank space,no id
2015,10,19,Calogero,Le portrait,no id
2015,10,20,AronChupa,I'm an albatraoz,no id
2015,10,21,Fréro Delavega,Mon petit pays,no id
2015,10,22,Emma Louise,My head is a jungle,no id
2015,10,23,Galantis,Runaway (U & I),no id
2015,10,24,Christine and the Queens,Christine,no id
2015,10,25,Josef Salvat,Diamonds,no id
2015,10,26,Sia,Big girls cry,no id
2015,10,27,David Guetta,Dangerous,no id
2015,10,28,When We Were Young,The boy is mine,no id
2015,10,29,George Ezra,Budapest,no id
2015,10,30,Mac Tyer feat. Maître Gims,Laisse-moi te dire,no id
2015,10,31,Keen V,Saltimbanque,no id
2015,10,32,Maroon 5,Sugar,no id
2015,10,33,Charli XCX,Break the rules,no id
2015,10,34,Black M.,On s'fait du mal,no id
2015,10,35,Calvin Harris,Outside,no id
2015,10,36,Soprano feat. Uncle Phil,Fresh Prince,no id
2015,10,37,O.T. Genasis,Coco,no id
2015,10,38,Robin Schulz,Sun goes down,no id
2015,10,39,Calvin Harris,Pray to god,no id
2015,10,40,Flo-Rida,GDFR,no id
2015,10,41,Alesso feat. Tove Lo,Heroes (We could be),no id
2015,10,42,Marina Kaye,Homeless,no id
2015,10,43,Madeon,You're on,no id
2015,10,44,Hardwell,Young again,no id
2015,10,45,Maroon 5,Animals,no id
2015,10,46,Sia,Elastic heart,no id
2015,10,47,Natalie La Rose,Somebody,no id
2015,10,48,Gradur,Jamais,no id
2015,10,49,Usher,I don't mind,no id
2015,10,50,Rihanna,Towards the sun,no id
2015,10,51,Omi,Cheerleader,no id
2015,10,52,Axwell Ingrosso,Something new,no id
2015,10,53,Ellie Goulding,Love me like you do,no id
2015,10,54,Kendji Girac,Andalouse,no id
2015,10,55,Italobrothers,One heart,no id
2015,10,56,Taylor Swift,Shake it off,no id
2015,10,57,Vianney,Pas là,no id
2015,10,58,Kaaris,Le bruit de mon âme,no id
2015,10,59,Soprano,Cosmo,no id
2015,10,60,The Avener,Fade out lines,no id
2015,11,1,Lost Frequencies,Are you with me,no id
2015,11,2,Louane,Avenir,no id
2015,11,3,Rihanna,FourFiveSeconds,no id
2015,11,4,Sam Smith,I'm not the only one,no id
2015,11,5,Ed Sheeran,Thinking out loud,no id
2015,11,6,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,11,7,Mark Ronson,Uptown funk,no id
2015,11,8,Weeknd,Earned it,no id
2015,11,9,Hozier,Take me to church,no id
2015,11,10,Chris Brown,Ayo,no id
2015,11,11,David Guetta,What I did for love,no id
2015,11,12,King's Son feat. Blacko,I'm not rich (VF),no id
2015,11,13,Maroon 5,Sugar,no id
2015,11,14,R3Hab & KSHMR,Karate,no id
2015,11,15,Keen V,Saltimbanque,no id
2015,11,16,Black M.,C'est tout moi,no id
2015,11,17,Christine and the Queens,Saint Claude,no id
2015,11,18,Soprano,Clown,no id
2015,11,19,Christine and the Queens,Christine,no id
2015,11,20,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,11,21,Fréro Delavega,Mon petit pays,no id
2015,11,22,Zara Larsson,Uncover,no id
2015,11,23,Emma Louise,My head is a jungle,no id
2015,11,24,Natalie La Rose,Somebody,no id
2015,11,25,Calogero,Le portrait,no id
2015,11,26,Josef Salvat,Diamonds,no id
2015,11,27,AronChupa,I'm an albatraoz,no id
2015,11,28,Taylor Swift,Blank space,no id
2015,11,29,Black M.,On s'fait du mal,no id
2015,11,30,Sia,Big girls cry,no id
2015,11,31,George Ezra,Budapest,no id
2015,11,32,Marina Kaye,Homeless,no id
2015,11,33,Soprano feat. Uncle Phil,Fresh Prince,no id
2015,11,34,David Guetta,Dangerous,no id
2015,11,35,Flo-Rida,GDFR,no id
2015,11,36,Robin Schulz,Sun goes down,no id
2015,11,37,Charli XCX,Break the rules,no id
2015,11,38,Mac Tyer feat. Maître Gims,Laisse-moi te dire,no id
2015,11,39,When We Were Young,The boy is mine,no id
2015,11,40,Calvin Harris,Outside,no id
2015,11,41,Galantis,Runaway (U & I),no id
2015,11,42,O.T. Genasis,Coco,no id
2015,11,43,Omi,Cheerleader,no id
2015,11,44,Alesso feat. Tove Lo,Heroes (We could be),no id
2015,11,45,Italobrothers,One heart,no id
2015,11,46,Usher,I don't mind,no id
2015,11,47,Hardwell,Young again,no id
2015,11,48,Major Lazer,Lean on,no id
2015,11,49,Madeon,You're on,no id
2015,11,50,Gradur,Jamais,no id
2015,11,51,Kygo,Firestone,no id
2015,11,52,Axwell Ingrosso,Something new,no id
2015,11,53,Alain Souchon et Laurent Voulzy,Oiseau malin,no id
2015,11,54,Sia,Elastic heart,no id
2015,11,55,Ellie Goulding,Love me like you do,no id
2015,11,56,JUL,La fusée,no id
2015,11,57,Maroon 5,Animals,no id
2015,11,58,Brigitte,A bouche que veux-tu,no id
2015,11,59,Sam Smith,Stay with me,no id
2015,11,60,Alain Souchon et Laurent Voulzy,Derrière les mots,no id
2015,12,1,Louane,Avenir,no id
2015,12,2,Lost Frequencies,Are you with me,no id
2015,12,3,Rihanna,FourFiveSeconds,no id
2015,12,4,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,12,5,Weeknd,Earned it,no id
2015,12,6,Sam Smith,I'm not the only one,no id
2015,12,7,Hozier,Take me to church,no id
2015,12,8,King's Son feat. Blacko,I'm not rich (VF),no id
2015,12,9,Mark Ronson,Uptown funk,no id
2015,12,10,Ed Sheeran,Thinking out loud,no id
2015,12,11,David Guetta,What I did for love,no id
2015,12,12,Chris Brown,Ayo,no id
2015,12,13,Maroon 5,Sugar,no id
2015,12,14,Zara Larsson,Uncover,no id
2015,12,15,Omi,Cheerleader,no id
2015,12,16,Christine and the Queens,Christine,no id
2015,12,17,Soprano,Clown,no id
2015,12,18,Black M.,C'est tout moi,no id
2015,12,19,Keen V,Saltimbanque,no id
2015,12,20,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,12,21,Fréro Delavega,Mon petit pays,no id
2015,12,22,Italobrothers,One heart,no id
2015,12,23,Flo-Rida,GDFR,no id
2015,12,24,R3Hab & KSHMR,Karate,no id
2015,12,25,Calogero,Le portrait,no id
2015,12,26,Major Lazer,Lean on,no id
2015,12,27,Emma Louise,My head is a jungle,no id
2015,12,28,Taylor Swift,Blank space,no id
2015,12,29,Marina Kaye,Homeless,no id
2015,12,30,Christine and the Queens,Saint Claude,no id
2015,12,31,Natalie La Rose,Somebody,no id
2015,12,32,Sia,Big girls cry,no id
2015,12,33,Josef Salvat,Diamonds,no id
2015,12,34,Ellie Goulding,Love me like you do,no id
2015,12,35,Galantis,Runaway (U & I),no id
2015,12,36,Black M.,On s'fait du mal,no id
2015,12,37,George Ezra,Budapest,no id
2015,12,38,Mac Tyer feat. Maître Gims,Laisse-moi te dire,no id
2015,12,39,Francis Cabrel,Partis pour rester,no id
2015,12,40,David Guetta,Dangerous,no id
2015,12,41,Madeon,You're on,no id
2015,12,42,Calvin Harris,Outside,no id
2015,12,43,Kygo,Firestone,no id
2015,12,44,Soprano feat. Uncle Phil,Fresh Prince,no id
2015,12,45,AronChupa,I'm an albatraoz,no id
2015,12,46,Muttonheads,The power,no id
2015,12,47,Robin Schulz,Sun goes down,no id
2015,12,48,Sia,Elastic heart,no id
2015,12,49,Makassy,Doucement (Version 2015),no id
2015,12,50,Charli XCX,Break the rules,no id
2015,12,51,Les Enfoirés,Toute la vie,no id
2015,12,52,Axwell Ingrosso,Something new,no id
2015,12,53,Martin Solveig,Intoxicated,no id
2015,12,54,Calvin Harris,Pray to god,no id
2015,12,55,Years & Years,King,no id
2015,12,56,Taylor Swift,Shake it off,no id
2015,12,57,Hardwell,Young again,no id
2015,12,58,Gradur,Jamais,no id
2015,12,59,Jason Derulo,Want to want me,no id
2015,12,60,O.T. Genasis,Coco,no id
2015,13,1,Louane,Avenir,no id
2015,13,2,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,13,3,Rihanna,FourFiveSeconds,no id
2015,13,4,Lost Frequencies,Are you with me,no id
2015,13,5,Weeknd,Earned it,no id
2015,13,6,King's Son feat. Blacko,I'm not rich (VF),no id
2015,13,7,Sam Smith,I'm not the only one,no id
2015,13,8,Hozier,Take me to church,no id
2015,13,9,Omi,Cheerleader,no id
2015,13,10,Mark Ronson,Uptown funk,no id
2015,13,11,Kygo,Firestone,no id
2015,13,12,Chris Brown,Ayo,no id
2015,13,13,Ed Sheeran,Thinking out loud,no id
2015,13,14,Zara Larsson,Uncover,no id
2015,13,15,Soprano,Clown,no id
2015,13,16,Christine and the Queens,Christine,no id
2015,13,17,Ellie Goulding,Love me like you do,no id
2015,13,18,Marina Kaye,Homeless,no id
2015,13,19,Major Lazer,Lean on,no id
2015,13,20,Makassy,Doucement (Version 2015),no id
2015,13,21,Fréro Delavega,Mon petit pays,no id
2015,13,22,Black M.,C'est tout moi,no id
2015,13,23,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,13,24,R3Hab & KSHMR,Karate,no id
2015,13,25,Maroon 5,Sugar,no id
2015,13,26,David Guetta,What I did for love,no id
2015,13,27,Italobrothers,One heart,no id
2015,13,28,Flo-Rida,GDFR,no id
2015,13,29,Christine and the Queens,Saint Claude,no id
2015,13,30,Calogero,Le portrait,no id
2015,13,31,Natalie La Rose,Somebody,no id
2015,13,32,Taylor Swift,Blank space,no id
2015,13,33,Emma Louise,My head is a jungle,no id
2015,13,34,Josef Salvat,Diamonds,no id
2015,13,35,Sia,Big girls cry,no id
2015,13,36,Francis Cabrel,Partis pour rester,no id
2015,13,37,Sia,Elastic heart,no id
2015,13,38,Martin Solveig,Intoxicated,no id
2015,13,39,George Ezra,Budapest,no id
2015,13,40,Black M.,On s'fait du mal,no id
2015,13,41,Galantis,Runaway (U & I),no id
2015,13,42,Madeon,You're on,no id
2015,13,43,Calvin Harris,Outside,no id
2015,13,44,Brigitte,A bouche que veux-tu,no id
2015,13,45,Soprano feat. Uncle Phil,Fresh Prince,no id
2015,13,46,Selah Sue,Alone,no id
2015,13,47,Philip George,Wish you were mine,no id
2015,13,48,David Guetta,Dangerous,no id
2015,13,49,M. Pokora feat. Soprano,Mieux que nous,no id
2015,13,50,Zedd,I want you to know,no id
2015,13,51,Years & Years,King,no id
2015,13,52,Keen V,Saltimbanque,no id
2015,13,53,Jason Derulo,Want to want me,no id
2015,13,54,Calvin Harris,Pray to god,no id
2015,13,55,Axwell Ingrosso,Something new,no id
2015,13,56,Hardwell,Young again,no id
2015,13,57,Alain Souchon et Laurent Voulzy,Oiseau malin,no id
2015,13,58,Madonna,Ghosttown,no id
2015,13,59,Taylor Swift,Shake it off,no id
2015,13,60,Rihanna,Dancing in the dark,no id
2015,14,1,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,14,2,Louane,Avenir,no id
2015,14,3,Lost Frequencies,Are you with me,no id
2015,14,4,Weeknd,Earned it,no id
2015,14,5,Marina Kaye,Homeless,no id
2015,14,6,Sam Smith,I'm not the only one,no id
2015,14,7,Omi,Cheerleader,no id
2015,14,8,Major Lazer,Lean on,no id
2015,14,9,King's Son feat. Blacko,I'm not rich (VF),no id
2015,14,10,Kygo,Firestone,no id
2015,14,11,Zara Larsson,Uncover,no id
2015,14,12,Rihanna,FourFiveSeconds,no id
2015,14,13,Hozier,Take me to church,no id
2015,14,14,Mark Ronson,Uptown funk,no id
2015,14,15,Ellie Goulding,Love me like you do,no id
2015,14,16,Christine and the Queens,Christine,no id
2015,14,17,Chris Brown,Ayo,no id
2015,14,18,Makassy,Doucement (Version 2015),no id
2015,14,19,Fréro Delavega,Mon petit pays,no id
2015,14,20,Soprano,Clown,no id
2015,14,21,Maroon 5,Sugar,no id
2015,14,22,Ed Sheeran,Thinking out loud,no id
2015,14,23,Black M.,C'est tout moi,no id
2015,14,24,Sia,Elastic heart,no id
2015,14,25,R3Hab & KSHMR,Karate,no id
2015,14,26,Francis Cabrel,Partis pour rester,no id
2015,14,27,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,14,28,David Guetta,What I did for love,no id
2015,14,29,Emma Louise,My head is a jungle,no id
2015,14,30,Flo-Rida,GDFR,no id
2015,14,31,Christine and the Queens,Saint Claude,no id
2015,14,32,Josef Salvat,Diamonds,no id
2015,14,33,Philip George,Wish you were mine,no id
2015,14,34,Martin Solveig,Intoxicated,no id
2015,14,35,M. Pokora feat. Soprano,Mieux que nous,no id
2015,14,36,Galantis,Runaway (U & I),no id
2015,14,37,Calvin Harris,Pray to god,no id
2015,14,38,Jason Derulo,Want to want me,no id
2015,14,39,Brigitte,A bouche que veux-tu,no id
2015,14,40,Calogero,Le portrait,no id
2015,14,41,Zedd,I want you to know,no id
2015,14,42,Calvin Harris,Outside,no id
2015,14,43,Rihanna,B*tch better have my money,no id
2015,14,44,Selah Sue,Alone,no id
2015,14,45,Natalie La Rose,Somebody,no id
2015,14,46,Taylor Swift,Blank space,no id
2015,14,47,Alain Souchon et Laurent Voulzy,Oiseau malin,no id
2015,14,48,Kelly Clarkson,Heartbeat song,no id
2015,14,49,Kendji Girac,Conmigo,no id
2015,14,50,Madonna,Ghosttown,no id
2015,14,51,Soprano feat. Uncle Phil,Fresh Prince,no id
2015,14,52,Years & Years,King,no id
2015,14,53,George Ezra,Budapest,no id
2015,14,54,Madeon,You're on,no id
2015,14,55,David Guetta,Hey mama,no id
2015,14,56,Nils Van Zandt,For you,no id
2015,14,57,David Guetta,Dangerous,no id
2015,14,58,Les Enfoirés,Toute la vie,no id
2015,14,59,Axwell Ingrosso,Something new,no id
2015,14,60,Black M.,Foutue mélodie,no id
2015,15,1,Major Lazer,Lean on,no id
2015,15,2,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,15,3,Marina Kaye,Homeless,no id
2015,15,4,Louane,Avenir,no id
2015,15,5,Omi,Cheerleader,no id
2015,15,6,Sam Smith,I'm not the only one,no id
2015,15,7,Kygo,Firestone,no id
2015,15,8,Rihanna,FourFiveSeconds,no id
2015,15,9,King's Son feat. Blacko,I'm not rich (VF),no id
2015,15,10,Lost Frequencies,Are you with me,no id
2015,15,11,Mark Ronson,Uptown funk,no id
2015,15,12,Zara Larsson,Uncover,no id
2015,15,13,Weeknd,Earned it,no id
2015,15,14,Hozier,Take me to church,no id
2015,15,15,Christine and the Queens,Christine,no id
2015,15,16,Ellie Goulding,Love me like you do,no id
2015,15,17,Makassy,Doucement (Version 2015),no id
2015,15,18,Black M.,Foutue mélodie,no id
2015,15,19,Kelly Clarkson,Heartbeat song,no id
2015,15,20,Maroon 5,Sugar,no id
2015,15,21,Chris Brown,Ayo,no id
2015,15,22,Black M.,C'est tout moi,no id
2015,15,23,Kendji Girac,Conmigo,no id
2015,15,24,Ed Sheeran,Thinking out loud,no id
2015,15,25,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,15,26,Jason Derulo,Want to want me,no id
2015,15,27,Martin Solveig,Intoxicated,no id
2015,15,28,Francis Cabrel,Partis pour rester,no id
2015,15,29,Emma Louise,My head is a jungle,no id
2015,15,30,Rihanna,B*tch better have my money,no id
2015,15,31,David Guetta,What I did for love,no id
2015,15,32,Fréro Delavega,Mon petit pays,no id
2015,15,33,Soprano,Clown,no id
2015,15,34,R3Hab & KSHMR,Karate,no id
2015,15,35,Selah Sue,Alone,no id
2015,15,36,Calogero,Le portrait,no id
2015,15,37,Flo-Rida,GDFR,no id
2015,15,38,Calvin Harris,Pray to god,no id
2015,15,39,Brigitte,A bouche que veux-tu,no id
2015,15,40,David Guetta,Hey mama,no id
2015,15,41,Philip George,Wish you were mine,no id
2015,15,42,Galantis,Runaway (U & I),no id
2015,15,43,Louane,Jour 1,no id
2015,15,44,Christine and the Queens,Saint Claude,no id
2015,15,45,Nils Van Zandt,For you,no id
2015,15,46,Years & Years,King,no id
2015,15,47,Madonna,Ghosttown,no id
2015,15,48,Calvin Harris,Outside,no id
2015,15,49,M. Pokora feat. Soprano,Mieux que nous,no id
2015,15,50,Taylor Swift,Blank space,no id
2015,15,51,Zedd,I want you to know,no id
2015,15,52,Sia,Elastic heart,no id
2015,15,53,George Ezra,Budapest,no id
2015,15,54,Hardwell,Young again,no id
2015,15,55,Mac Tyer feat. Maître Gims,Laisse-moi te dire,no id
2015,15,56,Josef Salvat,Diamonds,no id
2015,15,57,Natalie La Rose,Somebody,no id
2015,15,58,Axwell Ingrosso,Something new,no id
2015,15,59,Muttonheads,The power,no id
2015,15,60,Les Enfoirés,Toute la vie,no id
2015,16,1,Major Lazer,Lean on,no id
2015,16,2,Omi,Cheerleader,no id
2015,16,3,Louane,Avenir,no id
2015,16,4,Marina Kaye,Homeless,no id
2015,16,5,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,16,6,Kygo,Firestone,no id
2015,16,7,King's Son feat. Blacko,I'm not rich (VF),no id
2015,16,8,Sam Smith,I'm not the only one,no id
2015,16,9,Lost Frequencies,Are you with me,no id
2015,16,10,Rihanna,FourFiveSeconds,no id
2015,16,11,Weeknd,Earned it,no id
2015,16,12,Christine and the Queens,Christine,no id
2015,16,13,Hozier,Take me to church,no id
2015,16,14,Ellie Goulding,Love me like you do,no id
2015,16,15,Martin Solveig,Intoxicated,no id
2015,16,16,Black M.,Foutue mélodie,no id
2015,16,17,Makassy,Doucement (Version 2015),no id
2015,16,18,Jason Derulo,Want to want me,no id
2015,16,19,Francis Cabrel,Partis pour rester,no id
2015,16,20,Black M.,C'est tout moi,no id
2015,16,21,Kelly Clarkson,Heartbeat song,no id
2015,16,22,Kendji Girac,Conmigo,no id
2015,16,23,Zara Larsson,Uncover,no id
2015,16,24,Nils Van Zandt,For you,no id
2015,16,25,David Guetta,Hey mama,no id
2015,16,26,Maroon 5,Sugar,no id
2015,16,27,Mark Ronson,Uptown funk,no id
2015,16,28,Philip George,Wish you were mine,no id
2015,16,29,Emma Louise,My head is a jungle,no id
2015,16,30,Zedd,I want you to know,no id
2015,16,31,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,16,32,Calvin Harris,Pray to god,no id
2015,16,33,Fréro Delavega,Mon petit pays,no id
2015,16,34,Calogero,Le portrait,no id
2015,16,35,Chris Brown,Ayo,no id
2015,16,36,Fréro Delavega,Le chant des sirènes,no id
2015,16,37,Soprano,Clown,no id
2015,16,38,Ed Sheeran,Thinking out loud,no id
2015,16,39,Rihanna,B*tch better have my money,no id
2015,16,40,Louane,Jour 1,no id
2015,16,41,Christine and the Queens,Saint Claude,no id
2015,16,42,Selah Sue,Alone,no id
2015,16,43,Flo-Rida,GDFR,no id
2015,16,44,Brigitte,A bouche que veux-tu,no id
2015,16,45,Wiz Khalifa,See you again,no id
2015,16,46,Years & Years,King,no id
2015,16,47,R3Hab & KSHMR,Karate,no id
2015,16,48,Josef Salvat,Diamonds,no id
2015,16,49,M. Pokora feat. Soprano,Mieux que nous,no id
2015,16,50,Natalie La Rose,Somebody,no id
2015,16,51,Galantis,Runaway (U & I),no id
2015,16,52,Calvin Harris,Outside,no id
2015,16,53,David Guetta,What I did for love,no id
2015,16,54,Sia,Elastic heart,no id
2015,16,55,Taylor Swift,Blank space,no id
2015,16,56,Taylor Swift,Style,no id
2015,16,57,Deorro feat. Chris Brown,Five more hours,no id
2015,16,58,George Ezra,Budapest,no id
2015,16,59,Axwell Ingrosso,Something new,no id
2015,16,60,Madonna,Ghosttown,no id
2015,17,1,Major Lazer,Lean on,no id
2015,17,2,Omi,Cheerleader,no id
2015,17,3,Marina Kaye,Homeless,no id
2015,17,4,Louane,Avenir,no id
2015,17,5,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,17,6,Jason Derulo,Want to want me,no id
2015,17,7,King's Son feat. Blacko,I'm not rich (VF),no id
2015,17,8,Martin Solveig,Intoxicated,no id
2015,17,9,Christine and the Queens,Christine,no id
2015,17,10,Kygo,Firestone,no id
2015,17,11,Lost Frequencies,Are you with me,no id
2015,17,12,Zedd,I want you to know,no id
2015,17,13,Nils Van Zandt,For you,no id
2015,17,14,Sam Smith,I'm not the only one,no id
2015,17,15,Hozier,Take me to church,no id
2015,17,16,Ellie Goulding,Love me like you do,no id
2015,17,17,Kendji Girac,Conmigo,no id
2015,17,18,Makassy,Doucement (Version 2015),no id
2015,17,19,Zara Larsson,Uncover,no id
2015,17,20,David Guetta,Hey mama,no id
2015,17,21,Weeknd,Earned it,no id
2015,17,22,Maroon 5,Sugar,no id
2015,17,23,Rihanna,FourFiveSeconds,no id
2015,17,24,Wiz Khalifa,See you again,no id
2015,17,25,Black M.,Foutue mélodie,no id
2015,17,26,Fréro Delavega,Le chant des sirènes,no id
2015,17,27,Fréro Delavega,Mon petit pays,no id
2015,17,28,Rihanna,B*tch better have my money,no id
2015,17,29,Louane,Jour 1,no id
2015,17,30,Soprano,Clown,no id
2015,17,31,Francis Cabrel,Partis pour rester,no id
2015,17,32,Black M.,C'est tout moi,no id
2015,17,33,Flo-Rida,GDFR,no id
2015,17,34,Mark Ronson,Uptown funk,no id
2015,17,35,Philip George,Wish you were mine,no id
2015,17,36,Emma Louise,My head is a jungle,no id
2015,17,37,Ed Sheeran,Thinking out loud,no id
2015,17,38,Christine and the Queens,Saint Claude,no id
2015,17,39,Julien Doré feat. Micky Green,Chou wasabi,no id
2015,17,40,Calogero,Le portrait,no id
2015,17,41,Deorro feat. Chris Brown,Five more hours,no id
2015,17,42,Years & Years,King,no id
2015,17,43,Brigitte,A bouche que veux-tu,no id
2015,17,44,Chris Brown,Ayo,no id
2015,17,45,Taylor Swift,Blank space,no id
2015,17,46,Josef Salvat,Diamonds,no id
2015,17,47,Blacko,Accroché à mes rêves,no id
2015,17,48,Calvin Harris,Pray to god,no id
2015,17,49,La légende du Roi Arthur (Florent Mothe et Camille Lou),Quelque chose de magique,no id
2015,17,50,Sia,Elastic heart,no id
2015,17,51,M. Pokora feat. Soprano,Mieux que nous,no id
2015,17,52,Selah Sue,Alone,no id
2015,17,53,David Guetta,What I did for love,no id
2015,17,54,Natalie La Rose,Somebody,no id
2015,17,55,Madonna,Ghosttown,no id
2015,17,56,Youssoupha,Smile,no id
2015,17,57,Taylor Swift,Style,no id
2015,17,58,Calogero,Avant toi,no id
2015,17,59,R3Hab & KSHMR,Karate,no id
2015,17,60,Les Enfoirés,Toute la vie,no id
2015,18,1,Omi,Cheerleader,no id
2015,18,2,Major Lazer,Lean on,no id
2015,18,3,Marina Kaye,Homeless,no id
2015,18,4,Louane,Avenir,no id
2015,18,5,Ariana Grande feat Kendji Girac,One last time (Attends-moi),no id
2015,18,6,Jason Derulo,Want to want me,no id
2015,18,7,David Guetta,Hey mama,no id
2015,18,8,King's Son feat. Blacko,I'm not rich (VF),no id
2015,18,9,Wiz Khalifa,See you again,no id
2015,18,10,Christine and the Queens,Christine,no id
2015,18,11,Kygo,Firestone,no id
2015,18,12,Zedd,I want you to know,no id
2015,18,13,Sam Smith,I'm not the only one,no id
2015,18,14,Martin Solveig,Intoxicated,no id
2015,18,15,Lost Frequencies,Are you with me,no id
2015,18,16,Kendji Girac,Conmigo,no id
2015,18,17,Zara Larsson,Uncover,no id
2015,18,18,Louane,Jour 1,no id
2015,18,19,Francis Cabrel,Partis pour rester,no id
