année,rang,artiste,titre,id_spotify
2022,68,TAYC,D O D O,no id
2022,69,DAVID GUETTA,I'M GOOD (BLUE) (FEAT. BEBE REXHA),no id
2022,70,ROSALÍA,DESPECHÁ,no id
2022,71,ZIAK,FIXETTE,no id
2022,72,FIREBOY DML & ED SHEERAN,PERU,no id
2022,73,LE CLASSICO ORGANISÉ,LE CLASSICO ORGANISÉ,no id
2022,74,JULIETTE ARMANET,LE DERNIER JOUR DU DISCO,no id
2022,75,NISKA,N.I (FEAT. NINHO),no id
2022,76,THE WEEKND,BLINDING LIGHTS,no id
2022,77,LOMEPAL,TROP BEAU,no id
2022,78,NAPS,VAMOS (FEAT. GAZO),no id
2022,79,HORNET LA FRAPPE,GASOLINA (FEAT. NINHO),no id
2022,80,DADJU,TOKO TOKO (FEAT. RONISIA),no id
2022,81,DJADJA & DINAZ,DANS LE RÉSEAU,no id
2022,82,WILLY WILLIAM,TROMPETA,no id
2022,83,KOBA LAD,DADDY CHOCOLAT (FEAT. GAZO),no id
2022,84,TINLICKER,BECAUSE YOU MOVE ME (FEAT. HELSLOOT),no id
2022,85,BURNA BOY,LAST LAST,no id
2022,86,MENTISSA,ET BAM,no id
2022,87,BLACK EYED PEAS,DON'T YOU WORRY (FEAT. SHAKIRA & DAVID GUETTA),no id
2022,88,ANGÈLE,BRUXELLES JE T'AIME,no id
2022,89,JUL,LA STREET,no id
2022,90,JNR CHOI & SAM TOMPKINS,TO THE MOON,no id
2022,91,LIL NAS X,INDUSTRY BABY,no id
2022,92,ADELE,EASY ON ME,no id
2022,93,DUA LIPA,LEVITATING (FEAT. DABABY),no id
2022,94,LIL NAS X,THATS WHAT I WANT,no id
2022,95,SWEDISH HOUSE MAFIA,MOTH TO A FLAME (FEAT. THE WEEKND),no id
2022,96,STROMAE,SANTÉ,no id
2022,97,THE WEEKND,SACRIFICE,no id
2022,98,DOJA CAT,WOMAN,no id
2022,99,ORELSAN,DU PROPRE,no id
2022,100,ANGÈLE,LIBRE,no id
2022,101,SHOUSE,LOVE TONIGHT,no id
2022,102,TIAKOLA,MODE AV (FEAT. NISKA & GAZO),no id
2022,103,JOSMAN,INTRO,no id
2022,104,KUNGS,NEVER GOING HOME,no id
2022,105,OBOY,AVEC TOI,no id
2022,106,NINHO,AÏCHA,no id
2022,107,"KALASH, GAZO",TU LE SAIS,no id
2022,108,LETO,MAPESSA (FEAT. TIAKOLA),no id
2022,109,VALD,ANUNNAKI,no id
2022,110,FARRUKO,EL INCOMPRENDIDO,no id
2022,111,THERAPIE TAXI,ETÉ 90,no id
2022,112,DUA LIPA,FEVER (FEAT. ANGELE),no id
2022,113,COLDPLAY,MY UNIVERSE,no id
2022,114,PNL,DEUX FRÈRES,no id
2022,115,CLARA LUCIANI,RESPIRE ENCORE,no id
2022,116,PLK,ÉMOTIF (BOOSKA 1H),no id
2022,117,ED SHEERAN,2STEP,no id
2022,118,EMKAL,"J'LA CONNAIS, PT. 1",no id
2022,119,DAMSO,?. MOROSE,no id
2022,120,KIM,LOVE & LOVÉ,no id
2022,121,ORELSAN,L'ODEUR DE L'ESSENCE - SINGLE,no id
2022,122,NINHO,ARME DE POING,no id
2022,123,LOMEPAL,TEE,no id
2022,124,LADY GAGA,HOLD MY HAND,no id
2022,125,BEENDO Z,PAS BÊTE,no id
2022,126,LE CLASSICO ORGANISÉ,CŒUR DE PIRATE,no id
2022,127,PNL,ONIZUKA,5GFHFEASZeJF0gyWuDDjGE
2022,128,SAM SMITH,UNHOLY (FEAT. KIM PETRAS),no id
2022,129,DAMSO,DIEU NE MENT JAMAIS,no id
2022,130,IMAGINE DRAGONS,WRECKED,no id
2022,131,NINHO,LETTRE A UNE FEMME,no id
2022,132,CLARA LUCIANI,AMOUR TOUJOURS,no id
2022,133,DA UZI,ON SE REVERRA PLUS (FEAT. GAZO),no id
2022,134,PASCAL LETOUBLON,FRIENDSHIPS (LOST MY LOVE),no id
2022,135,SOSO MANESS,PETROUCHKA (FEAT. PLK),no id
2022,136,NISKA,44,no id
2022,137,TIAKOLA,ATASANTÉ (FEAT. HAMZA),no id
2022,138,POLO & PAN,ANI KUNI,no id
2022,139,KEEN'V,OUTÉTÉ,no id
2022,140,LOUISE ATTAQUE,J'T'EMMÈNE AU VENT,no id
2022,141,OXLADE,KU LO SA,no id
2022,142,TIËSTO & AVA MAX,THE MOTTO,no id
2022,143,BOOBA,MONA LISA (FEAT. JSX),no id
2022,144,GAZO,BODIES (FEAT. DAMSO),no id
2022,145,ACRAZE,DO IT TO IT,no id
2022,146,AMIR,RÉTINE,no id
2022,147,JASON DERULO,ACAPULCO,no id
2022,148,JUL,"PIC ET PIC, ALCOOL ET DRAME",no id
2022,149,CHRIS BROWN,UNDER THE INFLUENCE,no id
2022,150,"TREI DEGETE, SQUEEZIE, KRONOMUZIK",TIME TIME,no id
2022,151,DAMSO,MOSAÏQUE SOLITAIRE,no id
2022,152,JUL,J'OUBLIE TOUT,6KJ4rI1PNlajwr5JuvDHjZ
2022,153,SOUND OF LEGEND,MANIAC,no id
2022,154,GAZO,HAINE&SEX,no id
2022,155,SLIMANE,LA RECETTE,no id
2022,156,MÅNESKIN,BEGGIN',no id
2022,157,TIAKOLA,MEUDA,no id
2022,158,LIZZO,ABOUT DAMN TIME,no id
2022,159,LADY GAGA,SHALLOW (FEAT. BRADLEY COOPER),no id
2022,160,DAMSO,SIGNALER,no id
2022,161,ANITTA,ENVOLVER,no id
2022,162,NINHO,MAMAN NE LE SAIT PAS (FEAT. NISKA),no id
2022,163,NINHO,SKY PRIORITY,no id
2022,164,ALONZO,LA SELEÇAO (FEAT. JUL & NAPS),no id
2022,165,LAYLOW,SPECIAL (FEAT. NEKFEU & FOUSHEÉ),no id
2022,166,MACKLEMORE AND RYAN LEWIS,CAN'T HOLD US (FEAT. RAY DALTON),no id
2022,167,MASTER KG,JERUSALEMA (FEAT. NOMCEBO ZIKODE),no id
2022,168,RONISIA,MÉLODIE (TATAMI),no id
2022,169,BIGFLO & OLI,COUP DE VIEUX (FEAT. JULIEN DORÉ),no id
2022,170,BEYONCÉ,CUFF IT,no id
2022,171,OFENBACH,HURRICANE,no id
2022,172,TIAKOLA,SI J'SAVAIS,no id
2022,173,GRAND CORPS MALADE/KIMBEROSE,NOS PLUS BELLES ANNÉES (FEAT. KIMBEROSE),no id
2022,174,PURPLE DISCO MACHINE,IN THE DARK,no id
2022,175,IMAGINE DRAGONS,BELIEVER,no id
2022,176,JUL,LA BANDITE,no id
2022,177,"NO LIMIT, ORELSAN, NINHO",MILLIONS,no id
2022,178,ADELE,OH MY GOD,no id
2022,179,LA ZARRA,TU T’EN IRAS,no id
2022,180,LOMEPAL,À PEU PRÈS,no id
2022,181,"ÖWNBOSS, SEVEK",MOVE YOUR BODY,no id
2022,182,OBOY,CABEZA,no id
2022,183,TIAKOLA,LA CLÉ,no id
2022,184,NINHO,DIS-MOI QUE TU M'AIMES,no id
2022,185,NEKFEU,ELLE PLEUT (FEAT. NEMIR),no id
2022,186,LIL NAS X,MONTERO (CALL ME BY YOUR NAME),no id
2022,187,DAVID GUETTA X BECKY HILL X ELLA HENDERSON,CRAZY WHAT LOVE CAN DO,no id
2022,188,NINHO,TOUT EN GUCCI,no id
2022,189,GALA,FREED FROM DESIRE (ALBUM VERSION),no id
2022,190,MÅNESKIN,SUPERMODEL,no id
2022,191,NINHO,GOUTTE D’EAU,no id
2022,192,TAYC,LE TEMPS,no id
2022,193,TONES AND I,DANCE MONKEY,no id
2022,194,NEKFEU,GALATÉE,3jTg4M1B2uqVmJAXmKOB2Y
2022,195,LA PETITE CULOTTE,LA GOFFA LOLITA,no id
2022,196,TIAKOLA,M3LO,no id
2022,197,IMAGINE DRAGONS,SHARKS,no id
2022,198,DAFT PUNK FEAT. PHARRELL WILLIAMS AND NILE RODGERS,GET LUCKY,no id
2022,199,CÉLINE DION,J'IRAI OÙ TU IRAS,no id
2022,200,NEKFEU,ON VERRA,no id
2023,1,MILEY CYRUS,FLOWERS,5DvJgsMLbaR1HmAI6VhfcQ
2023,2,SDM,BOLIDE ALLEMAND,69njUAy8iu7QDMUYRYTQc2
2023,3,TIAKOLA,MEUDA,5vaMdBNbzcnThM9a85qoNf
2023,4,GAULOIS,JOLIE,0S78h6ZbLzlZjpprrx6LO2
2023,5,REMA,CALM DOWN,37iaWiKMa9YBbEDlw5c3Qh
2023,6,JUNGELI,PETIT GÉNIE,4Ta3fRzeMUtQlQrrcn1cuE
2023,7,HEUSS L'ENFOIRÉ & GAZO,SAIYAN,2wqGRwfRnCTVPVFf9RimRK
2023,8,SOOLKING,CASANOVA,2m57s4b2rbxphb86w4LeeA
2023,9,AYRA STARR,RUSH,6CvEsGBD3JdbDKpmJaXn2E
2023,10,SDM,MR. OCHO,69njUAy8iu7QDMUYRYTQc2
2023,11,ZOLA,AMBER,5WWOIsDogPoINEX7nEu6BD
2023,12,GAZO,DIE,5rS3VIo8faf2gtaNvAIavb
2023,13,TOM ODELL,ANOTHER LOVE,0Gf1yE895FKK4YWVRuAeg8
2023,14,HAMZA,NOCIF,3lyj8hU0YKXZIuYK6e0O5Y
2023,15,VACRA,TIKI TAKA,0BxUHxJCLTnXXtBjIUK51N
2023,16,AYA NAKAMURA,BABY,5IdztduZ9UaHxZm0xDyEyA
2023,17,DAVID GUETTA,I'M GOOD (BLUE),7M842DMhYVALrXsw3ty7B3
2023,18,LOUANE,SECRET,2uWPQsd3smibQTkgcjOUyw
2023,19,METRO BOOMIN & THE WEEKND,CREEPIN',7txGsnDSqVMoRl6RQ9XyZP
2023,20,NAPS,C'EST CARRÉ LE S,1qDBDmqDsBfiZeWToRTu3Y
2023,21,LOREEN,TATTOO,0LRTS7FyYLppkDLOZT02Xp
2023,22,GAZO,FLEURS,5rS3VIo8faf2gtaNvAIavb
2023,23,HARRY STYLES,AS IT WAS,5r36AJ6VOJtp00oxSkBZ5h
2023,24,PLK,DEMAIN,50UFRkLAkzL731ZFWym4Vq
2023,25,LOMEPAL,DECRESCENDO,6R8nBTTPwlP7iur0wV3oLq
2023,26,RK,LOLA,5ERCsLDY5NZsahMBKE6WFW
2023,27,DAVID KUSHNER,DAYLIGHT,6NcI39WPu4kY6Tul11nhSv
2023,28,NUIT INCOLORE,DÉPASSÉ,1WsuPxnNB1pgkd1a5UsgrS
2023,29,WERENOI,LABORATOIRE,0jY0xQ2Enhm6uCUkRzL4sr
2023,30,NO LIMIT,LA RUE,7IaBlF8e6NvoKSiE0SXRP1
2023,31,KEBLACK,LAISSE MOI,2H2opHZttuBFqxhBNssSkD
2023,32,PLK,NOUVELLES,50UFRkLAkzL731ZFWym4Vq
2023,33,MÅNESKIN,THE LONELIEST,1DFNeS38zvoPkx9wwMEwbc
2023,34,IÑIGO QUINTERO,SI NO ESTÁS,66k6EGkPtYoN44anGIsEPW
2023,35,LIBIANCA,PEOPLE,5Hmh6N8oisrcuZKa8EY5dn
2023,36,ONE REPUBLIC,I AIN'T WORRIED,04PEOM6kIEeq9lRp1asNP2
2023,37,ROSALÍA,DESPECHÁ,5omNd3Mkij9C3ZeW19rRmv
2023,38,"ROSALÍA, RAUW ALEJANDRO",BESO,50uChhk7AKkzDKytDixjYW
2023,39,NINHO,LA VIE QU'ON MÈNE,14p5CVdJCMRcgvICDAGS7k
2023,40,ZOLA,TOUTE LA JOURNÉE,6oi3iBbHDDAaAzMoG0UbgE
2023,41,VICTOR THOMPSON,THIS YEAR (BLESSINGS),31Iuukwc9AgXmHyU2UmYDi
2023,42,MAES,FETTY WAP,0zIaCF5gbhbOrrMP7C1K2h
2023,43,DJADJA & DINAZ,CAPITAINE,4z4PI0sYh7ynSU765oeHpS
2023,44,PIERRE DE MAERE,UN JOUR JE MARIERAI UN ANGE,6behht7b5iDD8CRpTWMWrI
2023,45,DAVE/TIAKOLA,MERIDIAN,2iz7b9HLy5aQ81tsMyedNn
2023,46,FAVÉ,URUS,2Gf7U6e63AwtWjbG3wVV6P
2023,47,WERENOI,CIAO,0jY0xQ2Enhm6uCUkRzL4sr
2023,48,ALONZO,TOUT VA BIEN,4EGHU1v3qmjchplaPqRWBC
2023,49,SLIMANE,DES MILLIERS DE JE T'AIME,1a6v54PDHcrn6y5iA7wuT1
2023,50,WERENOI,SOLITAIRE,1w91fuTe3zAPvcSyGlZdvE
2023,51,ROSA LINN,SNAP,4fb1QzgTJpTk9TBjFzjmlR
2023,52,MAES,GALACTIC,0zIaCF5gbhbOrrMP7C1K2h
2023,53,THE WEEKND,DIE FOR YOU,2ODvWsOgouMbaA5xf0RkJe
2023,54,NAPS,LA KIFFANCE,1YrIKS84a899NhW15PDswr
2023,55,FAVÉ,FLASHBACK,3WZCmBlviCfRO1d5MDBvvt
2023,56,DUA LIPA,DANCE THE NIGHT (FROM BARBIE THE ALBUM),5cH7FqB7JD5q1tJXJ7FHYu
2023,57,BEYONCÉ,CUFF IT,6FJxoadUE4JNVwWHghBwnb
2023,58,TAYC,ROOM 69,6MFyUXJ1YrcHvraPVirOZ1
2023,59,JUL,LA FAILLE,1jBSMXrJSzDX6GQnmqj5qL
2023,60,DOJA CAT,PAINT THE TOWN RED,54dZypaXHAIDzBe9ujAZ63
2023,61,NINHO,EUROSTAR (FEAT. CENTRAL CEE),6sY6EuHMdhyD4dgZsYcKad
2023,62,PLK,ÉMOTIF (BOOSKA 1H),6LDfsPJ7ACw7LkWzncyLx1
2023,63,MACKLEMORE AND RYAN LEWIS,CAN'T HOLD US (FEAT. RAY DALTON),5QWHes9ODwn42DHTifGkXd
2023,64,"KOFS, SOSO MANESS, ELAMS, JUL, SCH, NAPS, SOLDA, HOUARI, 13 ORGANISÉE",BANDE ORGANISÉE,3FrSGEYwEQS2Qx9nPt5WUs
2023,65,SOOLKING,BALADER,2VGXJ485nnIL6QJ8JckfBm
2023,66,TIAKOLA,GASOLINA,5vaMdBNbzcnThM9a85qoNf
2023,67,SCH,AUTOBAHN,1y0Yts8U11AdgMgl4tPDII
2023,68,LIL NAS X,STAR WALKIN' (LEAGUE OF LEGENDS WORLDS ANTHEM),0aIy6J8M9yHTnjtRu81Nr9
2023,69,THE WEEKND,SAVE YOUR TEARS,4yP0hdKOZPNshxUOjY0cZj
2023,70,SAM SMITH,UNHOLY,0gX9tkL5njRax8ymWcXARi
2023,71,CENTRAL CEE,LET GO,1QYPAEk2Ksj3WPv3mvoDnL
2023,72,ZEG P,FADE UP,6eD0LYFE7Tp1vOFffZVWNr
2023,73,SCH,JE LA CONNAIS,7hv9Xs3hmzGbxLPhH7Nog5
2023,74,DAMSO,MACARENA,7ovdjtmV0Bkm4Xb4pqtrZt
2023,75,THE WEEKND,BLINDING LIGHTS,3sL9Myf7JF1k9TbrXE46ou
2023,76,CALVIN HARRIS & ELLIE GOULDING,MIRACLE,22UyygZceCIfoE0RhENgKx
2023,77,DAVID GUETTA,BABY DON'T HURT ME,327tc3Eruk1HP1w62iqROy
2023,78,WERENOI,CHEMIN D'OR,0jY0xQ2Enhm6uCUkRzL4sr
2023,79,JUL,LA BANDITE,2GLuHlc49dJKY8yzxUZb8p
2023,80,BENSON BOONE & PHILIPPINE LAVREY,IN THE STARS,2VmbPgtq2R4rqZbZQjWD3u
2023,81,WERENOI,LA LEAGUE,4eXYDLQHtqHHdpAhNIDXUZ
2023,82,PURPLE DISCO MACHINE & KUNGS,SUBSTITUTION,4yZMAPI2NazKbPbystE6D7
2023,83,GAZO,RAPPEL,3z01IFOidqCtkFb7mbgffD
2023,84,NINHO,JEFE,0RBanMMBVaRdM7SOwgAmaK
2023,85,LOMEPAL,TROP BEAU,0n4P6BsuT61HgsKExU0i1R
2023,86,WERENOI,10.03.2023,0jY0xQ2Enhm6uCUkRzL4sr
2023,87,NINHO & AYRA STARR,NO LOVE,6sY6EuHMdhyD4dgZsYcKad
2023,88,GALA,FREED FROM DESIRE (ALBUM VERSION),3vcwGUl0WiJVssOR1dXEbe
2023,89,SOOLKING,SUAVEMENTE,3e83G6pMu4TGkiDYSNsFnA
2023,90,JOSMAN,INTRO,0xGDZjmzBZfOUzn86WFPFE
2023,91,BECKY G,ARRANCA (REMIXES),4IB5VA5UL1mdVzqZqsJgre
2023,92,KAROL G,TQG,5f4P1wEFrcMyJKahHfLaoa
2023,93,"KENDJI GIRAC, VIANNEY",LE FEU,0q1MmttlgTSAIigyrozvVa
2023,94,AIME SIMONE,SHINING LIGHT,1gqXX51DCiNoe0Xt9RHUIT
2023,95,"ELTON JOHN, DUA LIPA",COLD HEART,78pahaG6oQu93YqFLVYGEv
2023,96,LOUISE ATTAQUE,J'T'EMMÈNE AU VENT,2HkPAUQZm9D1wkJQeh9ENz
2023,97,RIHANNA,LIFT ME UP,3Zzv75PyROH6AMeXN1Yr1h
2023,98,DAMSO,DIEU NE MENT JAMAIS,7ovdjtmV0Bkm4Xb4pqtrZt
2023,99,ADEN FOYER,THE BALLET GIRL,26YF4ze9QFyuOWcTETDlX0
2023,100,"JEY BROWNIE, FLEM KGB",GTB,6cBgrA899gMoqiuATL9ATs
2023,101,ZOLA,COEUR DE ICE,2aSV2elXWxwezH9o71QOzo
2023,102,JUL,J'AI TOUT SU,4DqWj7iB2Xa2DQYiWcT7ks
2023,103,WERENOI,3 SINGES,1zyctO1OPYpG3lMmbFWaLO
2023,104,MORAD,SE GRITA,6h5tdNdOnnFL6zbeMeeqdk
2023,105,SZA,KILL BILL,4OanbmuJAWz8JPVE4cJA9L
2023,106,FARRUKO,PEPAS,2A5ksnhz7YWbRLvFMjX1j1
2023,107,GAZO,NO LÈCHE,6HGMONyziFfUCEpMdwbzZn
2023,108,DJADJA & DINAZ,PAS LÀ,2P0rDh5cLuiMGBYNSxpX5u
2023,109,TRINIX,THE MAGIC KEY,015JXvTq9kGDXlJs0z8fYY
2023,110,KYO & COEUR DE PIRATE,DERNIÈRE DANSE,59Aeo4d7E0FVfHH5wZVi3Q
2023,111,LIZZO,2 BE LOVED (AM I READY),1KtDsGsSRGbnmH07v5hB1I
2023,112,IMAGINE DRAGONS,WAVES,6yiXkzHvC0OTmhfDQOEWtS
2023,113,FREEZE CORLEONE,SHAVKAT,1CYQrHXkE52a8tlhiqUR1x
2023,114,YANNS,CLIC CLIC PAN PAN,7D2m7aAnb9fRkI9qd16LDf
2023,115,SHAKIRA,"SHAKIRA: BZRP MUSIC SESSIONS, VOL. 53",24u4JZQNsHhqvDtr1SWRya
2023,116,ED SHEERAN,EYES CLOSED,2WFFcvzM0CgLaSq4MSkyZk
2023,117,TATE MCRAE,GREEDY (REMIXES),1fOKXVKxGsnewc2ADO8SFC
2023,118,LOMEPAL,À PEU PRÈS,6R8nBTTPwlP7iur0wV3oLq
2023,119,WERENOI,ESCORTE,0jY0xQ2Enhm6uCUkRzL4sr
2023,120,NIRO,QUI SAIT ?,4Fcl7tsReWcII8mfGDW3gr
2023,121,"NAZAKEBLACK, NAZA, KEBLACK","1,2,3 SOLEIL",5VB6SGacsS2ie9E5Go8thw
2023,122,NINHO,VVS,0RBanMMBVaRdM7SOwgAmaK
2023,123,OBOY,AVEC TOI,0SPYxxevaQPJZKdyP9Ikgn
2023,124,BIGFLO & OLI,COUP DE VIEUX,07WjNDav7akW13k90qeqGw
2023,125,GAMBI,PETETE,58vole57PvKhmHcY2JHBtk
2023,126,IMAGINE DRAGONS,BONES,1Q9SnHWPNEjVM0LrBFvJ1q
2023,127,NINHO,LETTRE A UNE FEMME,2vBgviw0dxLhXrs5MfKXVV
2023,128,TIMAL,FILTRÉ,058Om1A7CKYMg5dEGU4dZH
2023,129,KENYA GRACE,STRANGERS,18ogtNq9F7DmMkNYO6Xb4k
2023,130,MÅNESKIN,BABY SAID,2KUaR4K36tSliwAoUA1gcs
2023,131,LANA DEL REY,SUMMERTIME SADNESS,no id
2023,132,"OLIVER TREE, ROBIN SCHULZ",MISS YOU,0x6KKhlAIZsuU6SVgSX9E9
2023,133,LEWIS CAPALDI,SOMEONE YOU LOVED,5658aM19fA3JVwTK6eQX70
2023,134,LUIDJI,POUR DEUX ÂMES SOLITAIRES (PART.1),62qWdIwdcZk4nQXfs8sdiZ
2023,135,"ORELSAN, ANGÈLE",CP_009_ E´VIDEMMENT,68YP0pEgwhnfRqQAzu71gP
2023,136,ORELSAN,LA QUÊTE,2o2GBOfy2GG9oKYZgfZkur
2023,137,GLASS ANIMALS,HEAT WAVES,5bfpRtBW7RNRdsm3tRyl3R
2023,138,SHAY,JOLIE GO,52zSoFhwybohJaFzHMI9CF
2023,139,NAPS,BEST LIFE,5pqeNqiOS8Y4BXU7YVxuQc
2023,140,CÉLINE DION,J'IRAI OÙ TU IRAS,0DdTKXdgMLcSqccdyj6D9p
2023,141,ROSALÍA,LA FAMA,6jbtHi5R0jMXoliU2OS0lo
2023,142,COI LERAY,PLAYERS,4cAAsw7mPkGt15GXQzWlrM
2023,143,NINHO,GOUTTE D’EAU,2IPvwPUhlkKn7fLvtp0UUu
2023,144,EMINEM,MOCKINGBIRD,1kTlYbs28MXw7hwO0NLYif
2023,145,LANDY,MAYBACH,2tuankgH55CwSsfXPTcMRu
2023,146,LA PETITE CULOTTE,LA GOFFA LOLITA (FEAT. CHICO & THE GYPSIES),4nJk0kUmyEqtmGa45Y29Dj
2023,147,IMAGINE DRAGONS,BELIEVER,6Q0aPCxLqK5EDSJdlPkNeT
2023,148,TIAKOLA,LA CLÉ,5jRYE9b8dBSyxXv186cmyA
2023,149,DAMSO,SIGNALER,7ovdjtmV0Bkm4Xb4pqtrZt
2023,150,SDM,REDESCENDS,4KaUWIjzjEyF5KZTKcHQCh
2023,151,TROIS CAFÉS GOURMANDS,À NOS SOUVENIRS,4OfdXcyISYpdxWL0GPO5V8
2023,152,JUL,NAMEK,1VCr5EN02r1K83Mi8vwRO7
2023,153,CKAY,LOVE NWANTITI,6lheAtw3IcJvflIhLbykih
2023,154,MENTISSA,MAMMA MIA,1xMisloOjQEMQTRte7kkJz
2023,155,IMAGINE DRAGONS,SYMPHONY,6yiXkzHvC0OTmhfDQOEWtS
2023,156,JAIN,THE FOOL,7arCig498ft2Kc7pJJFHxw
2023,157,DYSTINCT,TEK TEK,7uWbDuFBLAEI68L9U2pJ85
2023,158,HAMZA,FREE YSL,3lyj8hU0YKXZIuYK6e0O5Y
2023,159,CALEMA,TE AMO,4xCCW00iAqMGJArZCBIVNZ
2023,160,OXLADE,KU LO SA,49t2yBtgMtTnSsFWRp19GO
2023,161,AYA NAKAMURA,CADEAU (FEAT. TIAKOLA),2jhTQI3JCAy2hlEk3uK5iR
2023,162,SANTA,POPCORN SALÉ,2gN39EbfqN5KLxoqPv6M3V
2023,163,BENNETT,VOIS SUR TON CHEMIN,79Cyc8GRWnLyjdJSMyJ0dB
2023,164,EMINEM,LOSE YOURSELF,353HFOqGHySp027oyr3aGs
2023,165,VANCE JOY,RIPTIDE,5S9b8euumqMhQbMk0zzQdH
2023,166,COLDPLAY,VIVA LA VIDA,1CEODgTmTwLyabvwd7HBty
2023,167,DAVE & CENTRAL CEE,SPRINTER,5l0QlaI3wdZpE7ggoO5Rwg
2023,168,BLACK EYED PEAS,BAILAR CONTIGO,0WzsZzwIw15yVvkBHx3XRG
2023,169,ED SHEERAN,SHIVERS,7HRCvQbIY5cRkgCkSM0vO3
2023,170,CENTRAL CEE,DOJA,6oECjagksATHu2UaclXrq1
2023,171,IMAGINE DRAGONS,ENEMY,2Y9Kal9IDz6JphsCfY6GzG
2023,172,THERAPIE TAXI,ETÉ 90,7gKZ1HukHMcMI5PYQNMIWy
2023,173,ZIAK,MÊME PAS UN GRINCEMENT,3HRJy5fGgdgrCp8g6tEN8O
2023,174,ROSALÍA,LLYLM,44mKxp7RB6x5O19VWqEXEm
2023,175,JUL,J'OUBLIE TOUT,3yMDPzPjM2VqLHENlVgiEF
2023,176,HAMZA,CODÉINE 19,3lyj8hU0YKXZIuYK6e0O5Y
2023,177,LOST FREQUENCIES,WHERE ARE YOU NOW,5YrOK7zze6egKg9a8WRcnD
2023,178,NEKFEU,ELLE PLEUT,3TDNimUU4nzPRD8BEwiZ0i
2023,179,P!NK,TRUSTFALL,0JlRRM2KKOzLKzgn9etoXt
2023,180,MENTISSA,ET BAM,1oKPZz10joNRUeoG3qFKD8
2023,181,NAHIR,PIRANHA,3Xbe6mnLoyn78J25dsXgwK
2023,182,INDOCHINE,L'AVENTURIER,7bO2aXCaoPZi6ozNSWFwy6
2023,183,TIAKOLA,MODE AV,5vaMdBNbzcnThM9a85qoNf
2023,184,HAMZA,SADIO (FEAT. OFFSET),2Te6fJNqhlEujOsCpgmXo2
2023,185,DJADJA & DINAZ,J'FAIS MES AFFAIRES,3Qj3KKyfPR5oRItnrMrn9K
2023,186,ED SHEERAN,BAD HABITS,6YaoDGq5SqvjU4D9oMFj2d
2023,187,ZOLA,ENVIE7VIE,2aSV2elXWxwezH9o71QOzo
2023,188,CLAUDIO CAPÉO,SI J'AVAIS SU,6667kpHZNMQUH3wGZwNqU3
2023,189,GIANNI,ACOLYTE,3Sz06QgI5dxeKNkoNqJjCi
2023,190,"TRINIX, FAFÁ DE BELÉM",EMORIO,3yP0Nsb8jyXY4HMNb6tkO9
2023,191,"VIANNEY, ED SHEERAN",CALL ON ME (FEAT. ED SHEERAN),23uCYiDGcfNkrKbGAfMTLx
2023,192,NINHO,DIS-MOI QUE TU M'AIMES,no id
2023,193,ZED,JOLI,1wfePYpiT1dd8NYeJSQb6i
2023,194,THE KID LAROI,STAY,4QLAtpLNUsHEYrcHXmMIZZ
2023,195,DERTAY,MA CAME,2R9xCcqvgr4UCFfN3JvviO
2023,196,OBOY,TDB,0kdOCmgb1ZikkxZvVmiED3
2023,197,BURNA BOY,LAST LAST,6kgDkAupBVRSqbJPUaTJwQ
2023,198,RAYE,ESCAPISM.,4parxQfGC25WtlVVAm5S9q
2023,199,SOUND OF LEGEND,SOME KIND OF KISS,5rb5FtGstxBVv9xdFCDKSg
2023,200,DYSTINCT FT NAZA,BUSINESS,7xfhDDNz65EkMyzDOKfVOF
2024,1,"GIMS, DYSTINCT",SPIDER,5stpXgOAVPkVA7WDPB4IZf
2024,2,JUNGELI,PETIT GÉNIE,4Ta3fRzeMUtQlQrrcn1cuE
2024,3,CARBONNE,IMAGINE,3jI55EoABEJ0qbxHJ7OvQ6
2024,4,BENSON BOONE,BEAUTIFUL THINGS,29aSKB1qPEbN0Qf9OPSQpw
2024,5,GIMS,SOIS PAS TIMIDE,7aJmLrwVq0bK3qHuGcaUbs
2024,6,PIERRE GARNIER,CEUX QU'ON ÉTAIT,0s4v36LmZVmcutSEXwt3uD
2024,7,BOOBA,DOLCE CAMARA,5nAPqNlNOBzQjLv3JK5zxM
2024,8,"FLOYYMENOR, CRIS MJ",GATA ONLY,5tSQtQGkrCJx3hoQxmLgfM
2024,9,DISTURBED,THE SOUND OF SILENCE (CYRIL REMIX),2aj8dhy2wfAtzBwh0bYuQc
2024,10,"DADJU, TAYC",I LOVE YOU,58fJZLZiBzdbcEEIxi3FC6
2024,11,TEDDY SWIMS,LOSE CONTROL,5QMiub2LonMqxB7dhtbPlX
2024,12,KEBLACK,BOUCAN,6SHZjDJD8769qn7l5kGp4r
2024,13,GAZO X TIAKOLA,MAMI WATA,4C9mVDiMHuxOZ2eORwkCE1
2024,14,FRANGLISH,POSITION,1HIdu8IIaYSb5awkKL4Md8
2024,15,KEBLACK,AUCUNE ATTACHE,2u9Mg8knLxFwiEsALkFslI
2024,16,FAVÉ,FLASHBACK,3WZCmBlviCfRO1d5MDBvvt
2024,17,IÑIGO QUINTERO,SI NO ESTÁS,66k6EGkPtYoN44anGIsEPW
2024,18,SOOLKING,CASANOVA,2m57s4b2rbxphb86w4LeeA
2024,19,SABRINA CARPENTER,ESPRESSO,5quMTd5zeI9yW5UDua8wS4
